"","Region","sample","Bed thickness","Avg dune height","height in succession","depth in well","facies","Association","Body thickness","sub facies association","bar thickness","Storey thickness","no stories","mm","Notes","STUDY_AREA","type","ZONE","THICKNESS..m.","source","underlying","X","Y","phi","gs_name","gs_other","phi_alter","bed"
"260","5_URUGUAY","UY001",0.45,NA,9.9,NA,"Fm","F",NA,"Fm",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",10.8,"from .kmz",NA,-55.9258899746248,-31.6854110457863,4,"very fine sand","sand",12,"B14"
"261","5_URUGUAY","UY001",1.75,NA,11.65,NA,"Sli","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.8,"from .kmz",NA,-55.9258899746248,-31.6854110457863,3,"fine sand","sand",11,"B15"
"262","5_URUGUAY","UY002",3.8,NA,3.8,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",6,"from .kmz",NA,-55.6839949683008,-31.7691972244885,2,"medium sand","sand",10,"B1"
"263","5_URUGUAY","UY002",1,NA,4.8,NA,"Sh(e)","A",NA,"As",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",6,"from .kmz",NA,-55.6839949683008,-31.7691972244885,2,"medium sand","sand",10,"B2"
"264","5_URUGUAY","UY002",0.25,NA,5.05,NA,"Sh","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",6,"from .kmz",NA,-55.6839949683008,-31.7691972244885,2,"medium sand","sand",10,"B3"
"265","5_URUGUAY","UY002",0.05,NA,5.1,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",6,"from .kmz",NA,-55.6839949683008,-31.7691972244885,2,"medium sand","sand",10,"B4"
"266","5_URUGUAY","UY002",0.9,NA,6,NA,"Sh","C",NA,"Ce",NA,NA,NA,0.25,"Classic wetting upward","5 URUGUAY","crop","21J",6,"from .kmz",NA,-55.6839949683008,-31.7691972244885,2,"medium sand","sand",10,"B5"
"267","5_URUGUAY","UY004",0.6,NA,0.6,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B1"
"268","5_URUGUAY","UY004",0.5,NA,1.1,NA,"Fm","F",NA,"Fm",NA,NA,NA,0.004,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,8,"very fine silt","silt",16,"B2"
"269","5_URUGUAY","UY004",0.5,NA,1.6,NA,"Sri","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B3"
"270","5_URUGUAY","UY004",0.4,NA,2,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,4,"very fine sand","sand",12,"B4"
"271","5_URUGUAY","UY004",0.3,NA,2.3,NA,"Fl","F",NA,"Fs",NA,NA,NA,0.004,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,8,"very fine silt","silt",16,"B5"
"272","5_URUGUAY","UY004",0.1,NA,2.4,NA,"Sm","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B6"
"273","5_URUGUAY","UY004",0.4,NA,2.8,NA,"Fm","F",NA,"Fm",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,4,"very fine sand","sand",12,"B7"
"274","5_URUGUAY","UY004",0.8,NA,3.6,NA,"Fm","F",NA,"Fm",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,4,"very fine sand","sand",12,"B8"
"275","5_URUGUAY","UY004",0.6,NA,4.2,NA,"Sm","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B9"
"276","5_URUGUAY","UY004",0.1,NA,4.3,NA,"Fm","F",NA,"Fs",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,4,"very fine sand","sand",12,"B10"
"277","5_URUGUAY","UY004",0.15,NA,4.45,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B11"
"278","5_URUGUAY","UY004",0.15,NA,4.6,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B12"
"279","5_URUGUAY","UY004",0.15,NA,4.75,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B13"
"280","5_URUGUAY","UY004",0.15,NA,4.9,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B14"
"281","5_URUGUAY","UY004",0.15,NA,5.05,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B15"
"282","5_URUGUAY","UY004",0.15,NA,5.2,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B16"
"283","5_URUGUAY","UY004",0.15,NA,5.35,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B17"
"284","5_URUGUAY","UY004",0.15,NA,5.5,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B18"
"285","5_URUGUAY","UY004",0.15,NA,5.65,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B19"
"286","5_URUGUAY","UY004",0.15,NA,5.8,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B20"
"287","5_URUGUAY","UY004",0.15,NA,5.95,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B21"
"288","5_URUGUAY","UY004",0.15,NA,6.1,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B22"
"289","5_URUGUAY","UY004",0.7,NA,6.8,NA,"Sm","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B23"
"290","5_URUGUAY","UY004",1.9,NA,8.7,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B24"
"291","5_URUGUAY","UY004",1,NA,9.7,NA,"Sh","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B25"
"292","5_URUGUAY","UY004",1,NA,10.7,NA,"Sh(e)","A",NA,"As",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",9,"from .kmz",NA,-55.9612965225839,-31.7015461835502,3,"fine sand","sand",11,"B26"
"293","5_URUGUAY","UY005",0.8,NA,0.8,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.06,"bioturbado","5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,4,"very fine sand","sand",12,"B1"
"294","5_URUGUAY","UY005",0.4,NA,1.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,2,"medium sand","sand",10,"B2"
"295","5_URUGUAY","UY005",0.4,NA,1.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,2,"medium sand","sand",10,"B3"
"296","5_URUGUAY","UY005",0.4,NA,2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,2,"medium sand","sand",10,"B4"
"297","5_URUGUAY","UY005",0.2,NA,2.2,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,4,"very fine sand","sand",12,"B5"
"298","5_URUGUAY","UY005",0.25,NA,2.45,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,2,"medium sand","sand",10,"B6"
"299","5_URUGUAY","UY005",0.4,NA,2.85,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,2,"medium sand","sand",10,"B7"
"300","5_URUGUAY","UY005",0.25,NA,3.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,2,"medium sand","sand",10,"B8"
"301","5_URUGUAY","UY005",0.6,NA,3.7,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,4,"very fine sand","sand",12,"B9"
"302","5_URUGUAY","UY005",0.5,NA,4.2,NA,"Sti","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B10"
"303","5_URUGUAY","UY005",0.4,NA,4.6,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B11"
"304","5_URUGUAY","UY005",0.6,NA,5.2,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,4,"very fine sand","sand",12,"B12"
"305","5_URUGUAY","UY005",1.75,NA,6.95,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B13"
"306","5_URUGUAY","UY005",0.4,NA,7.35,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B14"
"307","5_URUGUAY","UY005",0.6,NA,7.95,NA,"Sri","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B15"
"308","5_URUGUAY","UY005",0.25,NA,8.2,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B16"
"309","5_URUGUAY","UY005",0.25,NA,8.45,NA,"Sri","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B17"
"310","5_URUGUAY","UY005",0.65,NA,9.1,NA,"S?","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B18"
"311","5_URUGUAY","UY005",0.4,NA,9.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B19"
"312","5_URUGUAY","UY005",0.8,NA,10.3,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B20"
"313","5_URUGUAY","UY005",0.2,NA,10.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B21"
"314","5_URUGUAY","UY005",0.25,NA,10.75,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B22"
"315","5_URUGUAY","UY005",0.25,NA,11,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B23"
"316","5_URUGUAY","UY005",0.7,NA,11.7,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B24"
"317","5_URUGUAY","UY005",0.6,NA,12.3,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B25"
"318","5_URUGUAY","UY005",0.05,NA,12.35,NA,"Gm","C",NA,"Cpd",NA,NA,NA,0.125,"intraformational lag","5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B26"
"319","5_URUGUAY","UY005",0.4,NA,12.75,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B27"
"320","5_URUGUAY","UY005",0.25,NA,13,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B28"
"321","5_URUGUAY","UY005",0.25,NA,13.25,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13,"from .kmz",NA,-56.0317386911949,-31.642006997339,3,"fine sand","sand",11,"B29"
"322","5_URUGUAY","UY007",0.4,NA,0.4,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B1"
"323","5_URUGUAY","UY007",0.1,NA,0.5,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B2"
"324","5_URUGUAY","UY007",0.15,NA,0.65,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B3"
"325","5_URUGUAY","UY007",0.1,NA,0.75,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B4"
"326","5_URUGUAY","UY007",0.15,NA,0.9,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B5"
"327","5_URUGUAY","UY007",0.1,NA,1,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B6"
"328","5_URUGUAY","UY007",0.1,NA,1.1,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B7"
"329","5_URUGUAY","UY007",0.35,NA,1.45,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B8"
"330","5_URUGUAY","UY007",0.35,NA,1.8,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B9"
"331","5_URUGUAY","UY007",0.5,NA,2.3,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B10"
"332","5_URUGUAY","UY007",0.9,NA,3.2,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B11"
"333","5_URUGUAY","UY007",1.5,NA,4.7,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B12"
"334","5_URUGUAY","UY007",0.7,NA,5.4,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B13"
"335","5_URUGUAY","UY007",0.5,NA,5.9,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B14"
"336","5_URUGUAY","UY007",0.3,NA,6.2,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B15"
"337","5_URUGUAY","UY007",0.2,NA,6.4,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B16"
"338","5_URUGUAY","UY007",0.1,NA,6.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B17"
"339","5_URUGUAY","UY007",0.1,NA,6.6,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B18"
"340","5_URUGUAY","UY007",0.1,NA,6.7,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B19"
"341","5_URUGUAY","UY007",0.1,NA,6.8,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B20"
"342","5_URUGUAY","UY007",0.55,NA,7.35,NA,"COVERED",NA,NA,NA,NA,NA,NA,NA,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,-12,NA,NA,-4,"B21"
"343","5_URUGUAY","UY007",0.25,NA,7.6,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B22"
"344","5_URUGUAY","UY007",0.25,NA,7.85,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,2,"medium sand","sand",10,"B23"
"345","5_URUGUAY","UY007",0.65,NA,8.5,NA,"COVERED",NA,NA,NA,NA,NA,NA,NA,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,-12,NA,NA,-4,"B24"
"346","5_URUGUAY","UY007",0.5,NA,9,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B25"
"347","5_URUGUAY","UY007",0.2,NA,9.2,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B26"
"348","5_URUGUAY","UY007",0.1,NA,9.3,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B27"
"349","5_URUGUAY","UY007",0.2,NA,9.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B28"
"350","5_URUGUAY","UY007",0.15,NA,9.65,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B29"
"351","5_URUGUAY","UY007",0.15,NA,9.8,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B30"
"352","5_URUGUAY","UY007",0.1,NA,9.9,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B31"
"353","5_URUGUAY","UY007",0.2,NA,10.1,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B32"
"354","5_URUGUAY","UY007",0.4,NA,10.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B33"
"355","5_URUGUAY","UY007",0.3,NA,10.8,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B34"
"356","5_URUGUAY","UY007",0.25,NA,11.05,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B35"
"357","5_URUGUAY","UY007",0.25,NA,11.3,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B36"
"358","5_URUGUAY","UY007",1.2,NA,12.5,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B37"
"359","5_URUGUAY","UY007",0.2,NA,12.7,NA,"Sm","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B38"
"360","5_URUGUAY","UY007",0.5,NA,13.2,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,4,"very fine sand","sand",12,"B39"
"361","5_URUGUAY","UY007",0.3,NA,13.5,NA,"Sr","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",13.5,"from .kmz",NA,-55.8661893811425,-31.893665750483,3,"fine sand","sand",11,"B40"
"362","5_URUGUAY","UY008",0.4,NA,0.4,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,2,"medium sand","sand",10,"B1"
"363","5_URUGUAY","UY008",0.3,NA,0.7,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,2,"medium sand","sand",10,"B2"
"364","5_URUGUAY","UY008",0.1,NA,0.8,NA,"Sl(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,2,"medium sand","sand",10,"B3"
"365","5_URUGUAY","UY008",0.5,NA,1.3,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,2,"medium sand","sand",10,"B4"
"366","5_URUGUAY","UY008",0.3,NA,1.6,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,2,"medium sand","sand",10,"B5"
"367","5_URUGUAY","UY008",0.4,NA,2,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,2,"medium sand","sand",10,"B6"
"368","5_URUGUAY","UY008",0.3,NA,2.3,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,2,"medium sand","sand",10,"B7"
"369","5_URUGUAY","UY008",0.3,NA,2.6,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.004,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,8,"very fine silt","silt",16,"B8"
